bird_y,top_pipe_y,bottom_pipe_y,pipe_x,action
141.200000000001,79,229,56,0
139.00000000000102,79,229,52,0
137.200000000001,79,229,48,0
135.800000000001,79,229,44,0
134.800000000001,79,229,40,0
134.200000000001,79,229,36,0
134.00000000000102,79,229,32,0
134.200000000001,79,229,28,0
134.800000000001,79,229,24,0
135.800000000001,79,229,20,0
137.200000000001,79,229,16,0
139.00000000000102,79,229,12,0
141.200000000001,79,229,8,0
143.800000000001,79,229,4,0
146.800000000001,79,229,0,0
150.200000000001,79,229,-4,0
154.00000000000102,79,229,-8,0
158.200000000001,79,229,-12,0
162.800000000001,79,229,-16,0
167.800000000001,79,229,-20,0
173.200000000001,79,229,-24,0
179.00000000000102,79,229,-28,0
185.20000000000104,79,229,-32,0
191.80000000000103,79,229,-36,0
198.80000000000103,79,229,-40,0
206.20000000000104,79,229,-44,0
214.00000000000105,79,229,-48,0
222.20000000000107,79,229,-52,0
230.80000000000106,79,229,-56,0
239.80000000000106,79,229,-60,0
249.20000000000107,60,210,400,0
259.0000000000011,60,210,396,0
269.20000000000107,60,210,392,0
279.8000000000011,60,210,388,0
290.8000000000011,60,210,384,0
302.2000000000011,60,210,380,0
314.00000000000114,60,210,376,0
326.2000000000011,60,210,372,0
338.80000000000115,60,210,368,0
332.2000000000011,60,210,364,1
326.00000000000114,60,210,360,0
320.2000000000011,60,210,356,0
314.80000000000115,60,210,352,0
309.80000000000115,60,210,348,0
305.2000000000011,60,210,344,0
301.00000000000114,60,210,340,0
297.2000000000011,60,210,336,0
293.80000000000115,60,210,332,0
290.80000000000115,60,210,328,0
288.2000000000011,60,210,324,0
286.00000000000114,60,210,320,0
284.2000000000011,60,210,316,0
282.80000000000115,60,210,312,0
281.80000000000115,60,210,308,0
281.2000000000011,60,210,304,0
281.00000000000114,60,210,300,0
274.4000000000011,60,210,296,1
268.2000000000011,60,210,292,0
262.4000000000011,60,210,288,0
257.00000000000114,60,210,284,0
252.00000000000114,60,210,280,0
247.40000000000114,60,210,276,0
243.20000000000115,60,210,272,0
239.40000000000114,60,210,268,0
236.00000000000114,60,210,264,0
233.00000000000114,60,210,260,0
226.40000000000114,60,210,256,1
220.20000000000115,60,210,252,0
214.40000000000114,60,210,248,0
209.00000000000114,60,210,244,0
204.00000000000114,60,210,240,0
199.40000000000114,60,210,236,0
195.20000000000115,60,210,232,0
191.40000000000114,60,210,228,0
188.00000000000114,60,210,224,0
185.00000000000114,60,210,220,0
182.40000000000114,60,210,216,0
180.20000000000115,60,210,212,0
178.40000000000114,60,210,208,0
177.00000000000114,60,210,204,0
176.00000000000114,60,210,200,0
175.40000000000114,60,210,196,0
175.20000000000115,60,210,192,0
175.40000000000114,60,210,188,0
176.00000000000114,60,210,184,0
177.00000000000114,60,210,180,0
178.40000000000114,60,210,176,0
180.20000000000115,60,210,172,0
182.40000000000114,60,210,168,0
185.00000000000114,60,210,164,0
188.00000000000114,60,210,160,0
191.40000000000114,60,210,156,0
195.20000000000115,60,210,152,0
199.40000000000114,60,210,148,0
192.80000000000115,60,210,144,1
186.60000000000116,60,210,140,0
180.80000000000115,60,210,136,0
175.40000000000114,60,210,132,0
170.40000000000114,60,210,128,0
165.80000000000115,60,210,124,0
161.60000000000116,60,210,120,0
157.80000000000115,60,210,116,0
154.40000000000114,60,210,112,0
151.40000000000114,60,210,108,0
148.80000000000115,60,210,104,0
146.60000000000116,60,210,100,0
144.80000000000115,60,210,96,0
143.40000000000114,60,210,92,0
142.40000000000114,60,210,88,0
141.80000000000115,60,210,84,0
141.60000000000116,60,210,80,0
141.80000000000115,60,210,76,0
142.40000000000114,60,210,72,0
143.40000000000114,60,210,68,0
144.80000000000115,60,210,64,0
138.20000000000115,60,210,60,1
132.00000000000117,60,210,56,0
126.20000000000117,60,210,52,0
120.80000000000118,60,210,48,0
115.80000000000118,60,210,44,0
111.20000000000118,60,210,40,0
107.00000000000118,60,210,36,0
103.20000000000118,60,210,32,0
99.80000000000119,60,210,28,0
96.80000000000119,60,210,24,0
94.2000000000012,60,210,20,0
92.0000000000012,60,210,16,0
90.2000000000012,60,210,12,0
88.8000000000012,60,210,8,0
87.8000000000012,60,210,4,0
87.20000000000121,60,210,0,0
87.00000000000121,60,210,-4,0
87.20000000000121,60,210,-8,0
87.80000000000122,60,210,-12,0
88.80000000000122,60,210,-16,0
90.20000000000122,60,210,-20,0
92.00000000000122,60,210,-24,0
94.20000000000122,60,210,-28,0
96.80000000000123,60,210,-32,0
99.80000000000123,60,210,-36,0
103.20000000000124,60,210,-40,0
107.00000000000124,60,210,-44,0
111.20000000000124,60,210,-48,0
115.80000000000125,60,210,-52,0
120.80000000000125,60,210,-56,0
126.20000000000125,60,210,-60,0
132.00000000000125,265,415,400,0
138.20000000000127,265,415,396,0
144.80000000000126,265,415,392,0
151.80000000000126,265,415,388,0
159.20000000000127,265,415,384,0
167.00000000000128,265,415,380,0
175.2000000000013,265,415,376,0
183.8000000000013,265,415,372,0
192.8000000000013,265,415,368,0
202.2000000000013,265,415,364,0
212.0000000000013,265,415,360,0
222.20000000000132,265,415,356,0
232.80000000000132,265,415,352,0
243.80000000000132,265,415,348,0
255.20000000000132,265,415,344,0
267.0000000000013,265,415,340,0
279.2000000000013,265,415,336,0
291.8000000000013,265,415,332,0
304.8000000000013,265,415,328,0
318.20000000000135,265,415,324,0
332.00000000000136,265,415,320,0
346.20000000000135,265,415,316,0
360.8000000000014,265,415,312,0
375.8000000000014,265,415,308,0
391.2000000000014,265,415,304,0
407.0000000000014,265,415,300,0
423.2000000000014,265,415,296,0
439.80000000000143,265,415,292,0
456.80000000000143,265,415,288,0
474.2000000000014,265,415,284,0
492.0000000000014,265,415,280,0
510.2000000000014,265,415,276,0
528.8000000000014,265,415,272,0
547.8000000000014,265,415,268,0
567.2000000000014,265,415,264,0
560.6000000000014,265,415,260,1
554.4000000000013,265,415,256,0
548.6000000000014,265,415,252,0
543.2000000000014,265,415,248,0
538.2000000000014,265,415,244,0
533.6000000000014,265,415,240,0
529.4000000000013,265,415,236,0
525.6000000000014,265,415,232,0
519.0000000000014,265,415,228,1
512.8000000000013,265,415,224,0
507.0000000000013,265,415,220,0
501.60000000000133,265,415,216,0
496.60000000000133,265,415,212,0
492.0000000000013,265,415,208,0
487.8000000000013,265,415,204,0
484.0000000000013,265,415,200,0
480.60000000000133,265,415,196,0
474.0000000000013,265,415,192,1
467.8000000000013,265,415,188,0
462.0000000000013,265,415,184,0
456.60000000000133,265,415,180,0
451.60000000000133,265,415,176,0
447.0000000000013,265,415,172,0
442.8000000000013,265,415,168,0
436.2000000000013,265,415,164,1
430.0000000000013,265,415,160,0
424.2000000000013,265,415,156,0
418.8000000000013,265,415,152,0
413.8000000000013,265,415,148,0
409.2000000000013,265,415,144,0
405.0000000000013,265,415,140,0
401.2000000000013,265,415,136,0
397.8000000000013,265,415,132,0
394.8000000000013,265,415,128,0
392.2000000000013,265,415,124,0
390.0000000000013,265,415,120,0
388.2000000000013,265,415,116,0
386.8000000000013,265,415,112,0
385.8000000000013,265,415,108,0
385.2000000000013,265,415,104,0
378.6000000000013,265,415,100,1
372.4000000000013,265,415,96,0
366.6000000000013,265,415,92,0
361.2000000000013,265,415,88,0
356.2000000000013,265,415,84,0
351.6000000000013,265,415,80,0
347.4000000000013,265,415,76,0
343.6000000000013,265,415,72,0
340.2000000000013,265,415,68,0
337.2000000000013,265,415,64,0
334.6000000000013,265,415,60,0
332.4000000000013,265,415,56,0
330.6000000000013,265,415,52,0
329.2000000000013,265,415,48,0
328.2000000000013,265,415,44,0
327.6000000000013,265,415,40,0
327.4000000000013,265,415,36,0
327.6000000000013,265,415,32,0
328.2000000000013,265,415,28,0
329.2000000000013,265,415,24,0
330.6000000000013,265,415,20,0
332.4000000000013,265,415,16,0
334.6000000000013,265,415,12,0
337.2000000000013,265,415,8,0
340.2000000000013,265,415,4,0
343.6000000000013,265,415,0,0
347.4000000000013,265,415,-4,0
351.6000000000013,265,415,-8,0
345.00000000000125,265,415,-12,1
338.80000000000126,265,415,-16,0
333.00000000000125,265,415,-20,0
327.6000000000013,265,415,-24,0
322.6000000000013,265,415,-28,0
318.00000000000125,265,415,-32,0
313.80000000000126,265,415,-36,0
310.00000000000125,265,415,-40,0
306.6000000000013,265,415,-44,0
303.6000000000013,265,415,-48,0
301.00000000000125,265,415,-52,0
298.80000000000126,265,415,-56,0
297.00000000000125,265,415,-60,0
295.6000000000013,57,207,400,0
294.6000000000013,57,207,396,0
294.00000000000125,57,207,392,0
293.80000000000126,57,207,388,0
294.00000000000125,57,207,384,0
294.6000000000013,57,207,380,0
288.00000000000125,57,207,376,1
281.80000000000126,57,207,372,0
276.00000000000125,57,207,368,0
270.6000000000013,57,207,364,0
265.6000000000013,57,207,360,0
261.00000000000125,57,207,356,0
256.80000000000126,57,207,352,0
253.00000000000125,57,207,348,0
249.60000000000124,57,207,344,0
246.60000000000124,57,207,340,0
244.00000000000125,57,207,336,0
241.80000000000126,57,207,332,0
240.00000000000125,57,207,328,0
233.40000000000126,57,207,324,1
227.20000000000127,57,207,320,0
221.40000000000126,57,207,316,0
216.00000000000125,57,207,312,0
211.00000000000125,57,207,308,0
206.40000000000126,57,207,304,0
202.20000000000127,57,207,300,0
198.40000000000126,57,207,296,0
195.00000000000125,57,207,292,0
192.00000000000125,57,207,288,0
189.40000000000126,57,207,284,0
182.80000000000126,57,207,280,1
176.60000000000127,57,207,276,0
170.80000000000126,57,207,272,0
165.40000000000126,57,207,268,0
160.40000000000126,57,207,264,0
155.80000000000126,57,207,260,0
151.60000000000127,57,207,256,0
147.80000000000126,57,207,252,0
144.40000000000126,57,207,248,0
141.40000000000126,57,207,244,0
138.80000000000126,57,207,240,0
136.60000000000127,57,207,236,0
134.80000000000126,57,207,232,0
133.40000000000126,57,207,228,0
132.40000000000126,57,207,224,0
131.80000000000126,57,207,220,0
131.60000000000127,57,207,216,0
131.80000000000126,57,207,212,0
132.40000000000126,57,207,208,0
133.40000000000126,57,207,204,0
134.80000000000126,57,207,200,0
136.60000000000127,57,207,196,0
138.80000000000126,57,207,192,0
141.40000000000126,57,207,188,0
144.40000000000126,57,207,184,0
147.80000000000126,57,207,180,0
151.60000000000127,57,207,176,0
155.80000000000126,57,207,172,0
160.40000000000126,57,207,168,0
165.40000000000126,57,207,164,0
170.80000000000126,57,207,160,0
176.60000000000127,57,207,156,0
182.8000000000013,57,207,152,0
189.40000000000128,57,207,148,0
196.40000000000128,57,207,144,0
203.8000000000013,57,207,140,0
197.2000000000013,57,207,136,1
191.0000000000013,57,207,132,0
185.2000000000013,57,207,128,0
179.8000000000013,57,207,124,0
174.8000000000013,57,207,120,0
170.2000000000013,57,207,116,0
166.0000000000013,57,207,112,0
162.2000000000013,57,207,108,0
158.8000000000013,57,207,104,0
155.8000000000013,57,207,100,0
153.2000000000013,57,207,96,0
151.0000000000013,57,207,92,0
149.2000000000013,57,207,88,0
147.8000000000013,57,207,84,0
146.8000000000013,57,207,80,0
146.2000000000013,57,207,76,0
146.0000000000013,57,207,72,0
146.2000000000013,57,207,68,0
146.8000000000013,57,207,64,0
147.8000000000013,57,207,60,0
149.2000000000013,57,207,56,0
151.0000000000013,57,207,52,0
153.2000000000013,57,207,48,0
155.8000000000013,57,207,44,0
149.2000000000013,57,207,40,1
143.0000000000013,57,207,36,0
137.2000000000013,57,207,32,0
131.8000000000013,57,207,28,0
126.80000000000129,57,207,24,0
122.2000000000013,57,207,20,0
118.0000000000013,57,207,16,0
114.2000000000013,57,207,12,0
110.8000000000013,57,207,8,0
107.8000000000013,57,207,4,0
105.20000000000131,57,207,0,0
103.00000000000131,57,207,-4,0
101.20000000000131,57,207,-8,0
99.80000000000132,57,207,-12,0
98.80000000000132,57,207,-16,0
98.20000000000132,57,207,-20,0
98.00000000000132,57,207,-24,0
98.20000000000132,57,207,-28,0
98.80000000000133,57,207,-32,0
99.80000000000133,57,207,-36,0
101.20000000000134,57,207,-40,0
103.00000000000134,57,207,-44,0
105.20000000000134,57,207,-48,0
107.80000000000135,57,207,-52,0
110.80000000000135,57,207,-56,0
114.20000000000135,57,207,-60,0
118.00000000000135,206,356,400,0
122.20000000000135,206,356,396,0
126.80000000000136,206,356,392,0
131.80000000000138,206,356,388,0
137.20000000000138,206,356,384,0
143.0000000000014,206,356,380,0
149.2000000000014,206,356,376,0
155.8000000000014,206,356,372,0
162.8000000000014,206,356,368,0
170.2000000000014,206,356,364,0
178.00000000000142,206,356,360,0
186.20000000000144,206,356,356,0
194.80000000000143,206,356,352,0
203.80000000000143,206,356,348,0
213.20000000000144,206,356,344,0
223.00000000000145,206,356,340,0
233.20000000000147,206,356,336,0
243.80000000000146,206,356,332,0
254.80000000000146,206,356,328,0
266.20000000000147,206,356,324,0
278.0000000000015,206,356,320,0
290.20000000000147,206,356,316,0
283.60000000000144,206,356,312,1
277.40000000000146,206,356,308,0
271.60000000000144,206,356,304,0
266.20000000000147,206,356,300,0
261.20000000000147,206,356,296,0
256.60000000000144,206,356,292,0
252.40000000000146,206,356,288,0
248.60000000000144,206,356,284,0
245.20000000000144,206,356,280,0
242.20000000000144,206,356,276,0
239.60000000000144,206,356,272,0
237.40000000000146,206,356,268,0
235.60000000000144,206,356,264,0
234.20000000000144,206,356,260,0
233.20000000000144,206,356,256,0
232.60000000000144,206,356,252,0
232.40000000000146,206,356,248,0
232.60000000000144,206,356,244,0
233.20000000000144,206,356,240,0
234.20000000000144,206,356,236,0
235.60000000000144,206,356,232,0
237.40000000000146,206,356,228,0
239.60000000000144,206,356,224,0
242.20000000000144,206,356,220,0
245.20000000000144,206,356,216,0
248.60000000000144,206,356,212,0
252.40000000000146,206,356,208,0
256.60000000000144,206,356,204,0
261.20000000000147,206,356,200,0
266.20000000000147,206,356,196,0
271.60000000000144,206,356,192,0
277.40000000000146,206,356,188,0
283.60000000000144,206,356,184,0
290.20000000000147,206,356,180,0
297.20000000000147,206,356,176,0
304.60000000000144,206,356,172,0
312.40000000000146,206,356,168,0
320.60000000000144,206,356,164,0
329.20000000000147,206,356,160,0
322.60000000000144,206,356,156,1
316.40000000000146,206,356,152,0
310.60000000000144,206,356,148,0
305.20000000000147,206,356,144,0
300.20000000000147,206,356,140,0
295.60000000000144,206,356,136,0
291.40000000000146,206,356,132,0
287.60000000000144,206,356,128,0
284.20000000000147,206,356,124,0
281.20000000000147,206,356,120,0
278.60000000000144,206,356,116,0
276.40000000000146,206,356,112,0
274.60000000000144,206,356,108,0
273.20000000000147,206,356,104,0
272.20000000000147,206,356,100,0
271.60000000000144,206,356,96,0
271.40000000000146,206,356,92,0
271.60000000000144,206,356,88,0
272.20000000000147,206,356,84,0
273.20000000000147,206,356,80,0
274.60000000000144,206,356,76,0
276.40000000000146,206,356,72,0
278.60000000000144,206,356,68,0
281.20000000000147,206,356,64,0
284.20000000000147,206,356,60,0
287.60000000000144,206,356,56,0
291.40000000000146,206,356,52,0
295.60000000000144,206,356,48,0
289.0000000000014,206,356,44,1
282.80000000000143,206,356,40,0
277.0000000000014,206,356,36,0
271.60000000000144,206,356,32,0
266.60000000000144,206,356,28,0
262.0000000000014,206,356,24,0
257.80000000000143,206,356,20,0
254.00000000000142,206,356,16,0
250.60000000000142,206,356,12,0
247.60000000000142,206,356,8,0
245.00000000000142,206,356,4,0
242.80000000000143,206,356,0,0
241.00000000000142,206,356,-4,0
239.60000000000142,206,356,-8,0
238.60000000000142,206,356,-12,0
238.00000000000142,206,356,-16,0
237.80000000000143,206,356,-20,0
238.00000000000142,206,356,-24,0
238.60000000000142,206,356,-28,0
239.60000000000142,206,356,-32,0
241.00000000000142,206,356,-36,0
242.80000000000143,206,356,-40,0
245.00000000000142,206,356,-44,0
247.60000000000142,206,356,-48,0
250.60000000000142,206,356,-52,0
254.00000000000142,206,356,-56,0
257.80000000000143,206,356,-60,0
262.0000000000014,182,332,400,0
266.60000000000144,182,332,396,0
271.60000000000144,182,332,392,0
277.0000000000014,182,332,388,0
282.80000000000143,182,332,384,0
289.0000000000014,182,332,380,0
295.60000000000144,182,332,376,0
302.60000000000144,182,332,372,0
310.0000000000014,182,332,368,0
317.80000000000143,182,332,364,0
326.0000000000014,182,332,360,0
334.60000000000144,182,332,356,0
343.60000000000144,182,332,352,0
353.0000000000015,182,332,348,0
362.8000000000015,182,332,344,0
373.0000000000015,182,332,340,0
383.6000000000015,182,332,336,0
394.6000000000015,182,332,332,0
406.00000000000153,182,332,328,0
417.80000000000155,182,332,324,0
411.2000000000015,182,332,320,1
405.00000000000153,182,332,316,0
399.2000000000015,182,332,312,0
393.80000000000155,182,332,308,0
388.80000000000155,182,332,304,0
384.2000000000015,182,332,300,0
380.00000000000153,182,332,296,0
376.2000000000015,182,332,292,0
372.80000000000155,182,332,288,0
369.80000000000155,182,332,284,0
363.2000000000015,182,332,280,1
357.00000000000153,182,332,276,0
351.2000000000015,182,332,272,0
345.80000000000155,182,332,268,0
340.80000000000155,182,332,264,0
336.2000000000015,182,332,260,0
332.00000000000153,182,332,256,0
328.2000000000015,182,332,252,0
324.80000000000155,182,332,248,0
321.80000000000155,182,332,244,0
319.2000000000015,182,332,240,0
312.6000000000015,182,332,236,1
306.4000000000015,182,332,232,0
300.6000000000015,182,332,228,0
295.2000000000015,182,332,224,0
290.2000000000015,182,332,220,0
285.6000000000015,182,332,216,0
281.4000000000015,182,332,212,0
277.6000000000015,182,332,208,0
274.2000000000015,182,332,204,0
271.2000000000015,182,332,200,0
268.6000000000015,182,332,196,0
266.4000000000015,182,332,192,0
259.8000000000015,182,332,188,1
253.6000000000015,182,332,184,0
247.8000000000015,182,332,180,0
242.40000000000148,182,332,176,0
237.40000000000148,182,332,172,0
232.8000000000015,182,332,168,0
228.6000000000015,182,332,164,0
224.8000000000015,182,332,160,0
221.40000000000148,182,332,156,0
218.40000000000148,182,332,152,0
215.8000000000015,182,332,148,0
213.6000000000015,182,332,144,0
211.8000000000015,182,332,140,0
210.40000000000148,182,332,136,0
209.40000000000148,182,332,132,0
208.8000000000015,182,332,128,0
208.6000000000015,182,332,124,0
208.8000000000015,182,332,120,0
209.40000000000148,182,332,116,0
210.40000000000148,182,332,112,0
211.8000000000015,182,332,108,0
213.6000000000015,182,332,104,0
215.8000000000015,182,332,100,0
218.40000000000148,182,332,96,0
221.40000000000148,182,332,92,0
224.8000000000015,182,332,88,0
228.6000000000015,182,332,84,0
232.8000000000015,182,332,80,0
237.40000000000148,182,332,76,0
242.40000000000148,182,332,72,0
247.8000000000015,182,332,68,0
253.6000000000015,182,332,64,0
259.8000000000015,182,332,60,0
253.2000000000015,182,332,56,1
247.0000000000015,182,332,52,0
241.2000000000015,182,332,48,0
235.8000000000015,182,332,44,0
230.8000000000015,182,332,40,0
226.2000000000015,182,332,36,0
222.0000000000015,182,332,32,0
218.2000000000015,182,332,28,0
214.8000000000015,182,332,24,0
211.8000000000015,182,332,20,0
209.2000000000015,182,332,16,0
207.0000000000015,182,332,12,0
205.2000000000015,182,332,8,0
203.8000000000015,182,332,4,0
202.8000000000015,182,332,0,0
202.2000000000015,182,332,-4,0
202.0000000000015,182,332,-8,0
202.2000000000015,182,332,-12,0
202.8000000000015,182,332,-16,0
203.8000000000015,182,332,-20,0
205.2000000000015,182,332,-24,0
207.0000000000015,182,332,-28,0
209.2000000000015,182,332,-32,0
211.8000000000015,182,332,-36,0
214.8000000000015,182,332,-40,0
218.2000000000015,182,332,-44,0
222.0000000000015,182,332,-48,0
226.2000000000015,182,332,-52,0
230.8000000000015,182,332,-56,0
235.8000000000015,182,332,-60,0
241.2000000000015,209,359,400,0
247.0000000000015,209,359,396,0
253.20000000000152,209,359,392,0
259.80000000000155,209,359,388,0
266.80000000000155,209,359,384,0
274.2000000000015,209,359,380,0
282.00000000000153,209,359,376,0
290.2000000000015,209,359,372,0
298.80000000000155,209,359,368,0
307.80000000000155,209,359,364,0
317.2000000000015,209,359,360,0
327.00000000000153,209,359,356,0
337.2000000000015,209,359,352,0
347.80000000000155,209,359,348,0
358.80000000000155,209,359,344,0
370.2000000000016,209,359,340,0
382.0000000000016,209,359,336,0
394.2000000000016,209,359,332,0
406.8000000000016,209,359,328,0
419.8000000000016,209,359,324,0
413.2000000000016,209,359,320,1
407.0000000000016,209,359,316,0
401.2000000000016,209,359,312,0
395.8000000000016,209,359,308,0
390.8000000000016,209,359,304,0
386.2000000000016,209,359,300,0
382.0000000000016,209,359,296,0
378.2000000000016,209,359,292,0
371.60000000000156,209,359,288,1
365.40000000000157,209,359,284,0
359.60000000000156,209,359,280,0
354.2000000000016,209,359,276,0
349.2000000000016,209,359,272,0
344.60000000000156,209,359,268,0
338.00000000000153,209,359,264,1
331.80000000000155,209,359,260,0
326.00000000000153,209,359,256,0
320.60000000000156,209,359,252,0
315.60000000000156,209,359,248,0
311.00000000000153,209,359,244,0
306.80000000000155,209,359,240,0
303.00000000000153,209,359,236,0
299.60000000000156,209,359,232,0
296.60000000000156,209,359,228,0
294.00000000000153,209,359,224,0
291.80000000000155,209,359,220,0
290.00000000000153,209,359,216,0
288.60000000000156,209,359,212,0
287.60000000000156,209,359,208,0
287.00000000000153,209,359,204,0
286.80000000000155,209,359,200,0
287.00000000000153,209,359,196,0
287.60000000000156,209,359,192,0
288.60000000000156,209,359,188,0
290.00000000000153,209,359,184,0
291.80000000000155,209,359,180,0
294.00000000000153,209,359,176,0
296.60000000000156,209,359,172,0
299.60000000000156,209,359,168,0
303.00000000000153,209,359,164,0
306.80000000000155,209,359,160,0
311.00000000000153,209,359,156,0
315.60000000000156,209,359,152,0
320.60000000000156,209,359,148,0
326.00000000000153,209,359,144,0
331.80000000000155,209,359,140,0
325.2000000000015,209,359,136,1
319.00000000000153,209,359,132,0
313.2000000000015,209,359,128,0
307.80000000000155,209,359,124,0
302.80000000000155,209,359,120,0
298.2000000000015,209,359,116,0
294.00000000000153,209,359,112,0
290.2000000000015,209,359,108,0
286.80000000000155,209,359,104,0
283.80000000000155,209,359,100,0
281.2000000000015,209,359,96,0
279.00000000000153,209,359,92,0
277.2000000000015,209,359,88,0
275.80000000000155,209,359,84,0
274.80000000000155,209,359,80,0
274.2000000000015,209,359,76,0
274.00000000000153,209,359,72,0
274.2000000000015,209,359,68,0
274.80000000000155,209,359,64,0
275.80000000000155,209,359,60,0
277.2000000000015,209,359,56,0
279.00000000000153,209,359,52,0
281.2000000000015,209,359,48,0
283.80000000000155,209,359,44,0
286.80000000000155,209,359,40,0
290.2000000000015,209,359,36,0
294.00000000000153,209,359,32,0
298.2000000000015,209,359,28,0
291.6000000000015,209,359,24,1
285.4000000000015,209,359,20,0
279.6000000000015,209,359,16,0
274.2000000000015,209,359,12,0
269.2000000000015,209,359,8,0
264.6000000000015,209,359,4,0
260.4000000000015,209,359,0,0
256.6000000000015,209,359,-4,0
253.2000000000015,209,359,-8,0
250.2000000000015,209,359,-12,0
247.6000000000015,209,359,-16,0
245.4000000000015,209,359,-20,0
243.6000000000015,209,359,-24,0
242.2000000000015,209,359,-28,0
241.2000000000015,209,359,-32,0
240.6000000000015,209,359,-36,0
240.4000000000015,209,359,-40,0
240.6000000000015,209,359,-44,0
241.2000000000015,209,359,-48,0
242.2000000000015,209,359,-52,0
243.6000000000015,209,359,-56,0
245.4000000000015,209,359,-60,0
247.6000000000015,137,287,400,0
250.2000000000015,137,287,396,0
253.2000000000015,137,287,392,0
256.6000000000015,137,287,388,0
260.4000000000015,137,287,384,0
264.6000000000015,137,287,380,0
269.2000000000015,137,287,376,0
274.2000000000015,137,287,372,0
279.6000000000015,137,287,368,0
285.4000000000015,137,287,364,0
291.6000000000015,137,287,360,0
298.2000000000015,137,287,356,0
305.2000000000015,137,287,352,0
312.6000000000015,137,287,348,0
320.4000000000015,137,287,344,0
313.8000000000015,137,287,340,1
307.6000000000015,137,287,336,0
301.8000000000015,137,287,332,0
296.4000000000015,137,287,328,0
291.4000000000015,137,287,324,0
286.8000000000015,137,287,320,0
282.6000000000015,137,287,316,0
278.8000000000015,137,287,312,0
275.4000000000015,137,287,308,0
272.4000000000015,137,287,304,0
269.8000000000015,137,287,300,0
267.6000000000015,137,287,296,0
265.8000000000015,137,287,292,0
264.4000000000015,137,287,288,0
263.4000000000015,137,287,284,0
262.8000000000015,137,287,280,0
262.6000000000015,137,287,276,0
262.8000000000015,137,287,272,0
263.4000000000015,137,287,268,0
264.4000000000015,137,287,264,0
265.8000000000015,137,287,260,0
267.6000000000015,137,287,256,0
269.8000000000015,137,287,252,0
272.4000000000015,137,287,248,0
275.4000000000015,137,287,244,0
268.8000000000015,137,287,240,1
262.6000000000015,137,287,236,0
256.8000000000015,137,287,232,0
251.40000000000148,137,287,228,0
246.40000000000148,137,287,224,0
241.8000000000015,137,287,220,0
237.6000000000015,137,287,216,0
233.8000000000015,137,287,212,0
230.40000000000148,137,287,208,0
227.40000000000148,137,287,204,0
224.8000000000015,137,287,200,0
222.6000000000015,137,287,196,0
220.8000000000015,137,287,192,0
219.40000000000148,137,287,188,0
218.40000000000148,137,287,184,0
217.8000000000015,137,287,180,0
217.6000000000015,137,287,176,0
217.8000000000015,137,287,172,0
218.40000000000148,137,287,168,0
219.40000000000148,137,287,164,0
220.8000000000015,137,287,160,0
222.6000000000015,137,287,156,0
224.8000000000015,137,287,152,0
227.40000000000148,137,287,148,0
230.40000000000148,137,287,144,0
233.8000000000015,137,287,140,0
237.6000000000015,137,287,136,0
241.8000000000015,137,287,132,0
246.40000000000148,137,287,128,0
251.40000000000148,137,287,124,0
256.8000000000015,137,287,120,0
262.6000000000015,137,287,116,0
256.0000000000015,137,287,112,1
249.8000000000015,137,287,108,0
244.00000000000148,137,287,104,0
238.60000000000147,137,287,100,0
233.60000000000147,137,287,96,0
229.00000000000148,137,287,92,0
224.8000000000015,137,287,88,0
221.00000000000148,137,287,84,0
217.60000000000147,137,287,80,0
214.60000000000147,137,287,76,0
212.00000000000148,137,287,72,0
209.8000000000015,137,287,68,0
208.00000000000148,137,287,64,0
206.60000000000147,137,287,60,0
205.60000000000147,137,287,56,0
205.00000000000148,137,287,52,0
204.8000000000015,137,287,48,0
205.00000000000148,137,287,44,0
205.60000000000147,137,287,40,0
206.60000000000147,137,287,36,0
208.00000000000148,137,287,32,0
209.8000000000015,137,287,28,0
212.00000000000148,137,287,24,0
214.60000000000147,137,287,20,0
208.00000000000148,137,287,16,1
201.8000000000015,137,287,12,0
196.00000000000148,137,287,8,0
190.60000000000147,137,287,4,0
185.60000000000147,137,287,0,0
181.00000000000148,137,287,-4,0
176.8000000000015,137,287,-8,0
173.00000000000148,137,287,-12,0
169.60000000000147,137,287,-16,0
166.60000000000147,137,287,-20,0
164.00000000000148,137,287,-24,0
161.8000000000015,137,287,-28,0
160.00000000000148,137,287,-32,0
158.60000000000147,137,287,-36,0
157.60000000000147,137,287,-40,0
157.00000000000148,137,287,-44,0
156.8000000000015,137,287,-48,0
157.00000000000148,137,287,-52,0
157.60000000000147,137,287,-56,0
158.60000000000147,137,287,-60,0
160.00000000000148,144,294,400,0
161.8000000000015,144,294,396,0
164.00000000000148,144,294,392,0
166.60000000000147,144,294,388,0
169.60000000000147,144,294,384,0
173.00000000000148,144,294,380,0
176.8000000000015,144,294,376,0
181.00000000000148,144,294,372,0
185.60000000000147,144,294,368,0
190.60000000000147,144,294,364,0
196.00000000000148,144,294,360,0
201.8000000000015,144,294,356,0
208.0000000000015,144,294,352,0
214.6000000000015,144,294,348,0
221.6000000000015,144,294,344,0
229.0000000000015,144,294,340,0
236.80000000000152,144,294,336,0
245.00000000000153,144,294,332,0
253.60000000000153,144,294,328,0
262.60000000000156,144,294,324,0
272.0000000000016,144,294,320,0
281.8000000000016,144,294,316,0
292.0000000000016,144,294,312,0
302.6000000000016,144,294,308,0
